PERIOD,cl_id,MCC,currency,TRDATETIME,amount,target_flag,target_sum,trx_category_mul,year,ymonth,mday,wday,is_weekend,mcc_group,amount_log,channel_type_type0,channel_type_type1,channel_type_type2,channel_type_type3,channel_type_type4,channel_type_type5,trx_category_BACK_TRX,trx_category_C2C_IN,trx_category_C2C_OUT,trx_category_CASH_ADV,trx_category_CAT,trx_category_DEPOSIT,trx_category_POS,trx_category_WD_ATM_OTHER,trx_category_WD_ATM_PARTNER,trx_category_WD_ATM_ROS
01/12/2016,2496,5331,810,2016-12-28 00:00:00,200.0,1,286348.96,-1,2016,12,28,2,False,8.0,200.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,9120,5912,810,2017-07-25 00:00:00,540.0,0,0.0,-1,2017,7,25,1,False,11.0,540.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,8703,7997,810,2017-01-15 00:00:00,1150.0,1,50036.14,-1,2017,1,15,6,True,16.0,1150.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,2393,7832,978,2017-06-06 00:00:00,2.15,1,97370.35,-1,2017,6,6,1,False,16.0,2.15,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,8342,8999,840,2016-12-07 00:00:00,2.39,0,0.0,-1,2016,12,7,2,False,14.0,2.39,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,6425,5995,810,2017-05-10 00:00:00,160.0,1,127215.4,-1,2017,5,10,2,False,11.0,160.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/10/2017,7099,5732,810,2017-10-27 00:00:00,21790.0,1,1584001.22,-1,2017,10,27,4,False,11.0,21790.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,2148,6012,810,2017-05-29 00:00:00,1030.0,1,317081.73,-1,2017,5,29,0,False,7.0,1030.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
01/06/2017,359,5732,810,2017-06-11 00:00:00,899.0,1,16005.08,-1,2017,6,11,6,True,11.0,899.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2018,2521,5999,810,2018-01-18 00:00:00,724.56,1,100722.4,-1,2018,1,18,3,False,11.0,724.56,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,1412,4111,810,2017-07-14 00:00:00,1700.0,0,0.0,-1,2017,7,14,4,False,5.0,1700.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,2158,5814,810,2017-01-10 00:00:00,99.0,1,268935.27,-1,2017,1,10,1,False,11.0,99.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,10058,6011,810,2017-08-12 09:41:34,9000.0,0,0.0,1,2017,8,12,5,True,7.0,9000.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/12/2016,6565,5411,810,2016-12-18 00:00:00,95.0,0,0.0,-1,2016,12,18,6,True,8.0,95.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,3453,5411,810,2017-05-13 00:00:00,4716.82,0,0.0,-1,2017,5,13,5,True,8.0,4716.82,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,914,5499,810,2017-02-24 00:00:00,281.0,1,1020342.7,-1,2017,2,24,4,False,8.0,281.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,2735,5912,810,2016-12-26 00:00:00,1818.0,1,345103.9,-1,2016,12,26,0,False,11.0,1818.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,10082,5661,810,2016-12-02 00:00:00,10000.0,1,2953.23,-1,2016,12,2,4,False,10.0,10000.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,5764,5411,810,2017-03-01 00:00:00,289.19,0,0.0,-1,2017,3,1,2,False,8.0,289.19,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,8974,5411,810,2017-01-19 00:00:00,1100.0,1,173103.35,-1,2017,1,19,3,False,8.0,1100.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,6080,4722,810,2017-06-01 00:00:00,53060.0,1,630.0,-1,2017,6,1,3,False,5.0,53060.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,6731,5812,810,2016-12-26 00:00:00,185.0,0,0.0,-1,2016,12,26,0,False,11.0,185.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,6991,6011,810,2017-02-21 00:00:00,3600.0,0,0.0,-1,2017,2,21,1,False,7.0,3600.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
01/04/2017,2508,4111,810,2017-04-25 00:00:00,102.5,1,88094.95,-1,2017,4,25,1,False,5.0,102.5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,3622,5411,810,2017-04-14 00:00:00,6095.08,1,7493.53,-1,2017,4,14,4,False,8.0,6095.08,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,3103,5499,810,2016-12-30 00:00:00,515.0,1,8513.2,-1,2016,12,30,4,False,8.0,515.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,2486,6011,810,2017-06-27 00:00:00,10000.0,1,169369.08,-1,2017,6,27,1,False,7.0,10000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
01/11/2016,9300,5499,810,2016-11-28 00:00:00,471.99,0,0.0,-1,2016,11,28,0,False,8.0,471.99,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,6812,5411,810,2017-01-21 00:00:00,1170.0,0,0.0,-1,2017,1,21,5,True,8.0,1170.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,328,5411,810,2017-03-19 00:00:00,90.0,0,0.0,-1,2017,3,19,6,True,8.0,90.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,5860,5983,810,2016-12-07 00:00:00,1663.5,1,123418.92,-1,2016,12,7,2,False,11.0,1663.5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,6607,5499,810,2017-02-22 00:00:00,150.0,0,0.0,-1,2017,2,22,2,False,8.0,150.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,8327,5921,810,2017-08-18 00:00:00,207.17,0,0.0,-1,2017,8,18,4,False,11.0,207.17,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,5319,5499,810,2017-02-24 00:00:00,70.0,1,7552.01,-1,2017,2,24,4,False,8.0,70.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,498,5541,810,2017-06-09 00:00:00,1244.8,1,549526.78,-1,2017,6,9,4,False,9.0,1244.8,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,2192,5812,810,2016-12-20 00:00:00,196.0,1,248186.09,-1,2016,12,20,1,False,11.0,196.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,3552,5691,810,2017-04-05 00:00:00,156.0,0,0.0,-1,2017,4,5,2,False,10.0,156.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,1042,5977,810,2017-04-11 00:00:00,711.0,1,236001.26,-1,2017,4,11,1,False,11.0,711.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,5498,5921,810,2017-05-07 00:00:00,4188.0,1,4375.9,-1,2017,5,7,6,True,11.0,4188.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/10/2017,5590,6012,810,2017-10-08 00:00:00,5000.0,1,152.0,1,2017,10,8,6,True,7.0,5000.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
01/04/2017,3816,5651,810,2017-04-23 00:00:00,599.0,1,100999.75,-1,2017,4,23,6,True,10.0,599.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,7976,5411,810,2017-09-15 00:00:00,2746.0,0,0.0,-1,2017,9,15,4,False,8.0,2746.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,10058,4829,810,2017-07-15 16:37:05,2500.0,0,0.0,-1,2017,7,15,5,True,7.0,2500.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
01/01/2017,6710,5411,810,2017-01-20 00:00:00,107.0,0,0.0,-1,2017,1,20,4,False,8.0,107.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2017,9000,5411,810,2017-11-30 00:00:00,146.8,0,0.0,-1,2017,11,30,3,False,8.0,146.8,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,3143,5541,810,2016-11-07 00:00:00,1024.13,1,42409.42,-1,2016,11,7,0,False,9.0,1024.13,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,3690,5983,810,2017-06-11 00:00:00,1152.0,0,0.0,-1,2017,6,11,6,True,11.0,1152.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2017,6398,5411,810,2017-12-08 00:00:00,89.8,1,238.7,-1,2017,12,8,4,False,8.0,89.8,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,9001,5999,810,2017-07-01 00:00:00,595.0,0,0.0,-1,2017,7,1,5,True,11.0,595.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,7849,5812,810,2017-02-27 00:00:00,166.0,0,0.0,-1,2017,2,27,0,False,11.0,166.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,8119,5411,810,2016-12-28 00:00:00,1769.8,1,110848.3,-1,2016,12,28,2,False,8.0,1769.8,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,5495,5814,810,2017-07-03 00:00:00,477.0,0,0.0,-1,2017,7,3,0,False,11.0,477.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,7282,5411,810,2016-12-17 00:00:00,720.0,0,0.0,-1,2016,12,17,5,True,8.0,720.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,1973,5912,810,2017-05-01 00:00:00,593.64,1,55978.66,-1,2017,5,1,0,False,11.0,593.64,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,2816,5814,810,2017-05-20 00:00:00,221.0,1,1200.0,-1,2017,5,20,5,True,11.0,221.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,3164,5200,810,2016-12-31 00:00:00,1324.0,0,0.0,-1,2016,12,31,5,True,8.0,1324.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,10170,5200,810,2017-05-04 00:00:00,1500.0,1,220.0,-1,2017,5,4,3,False,8.0,1500.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,8566,5949,810,2017-01-24 00:00:00,63220.0,1,71500.0,-1,2017,1,24,1,False,11.0,63220.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,736,5541,810,2017-05-04 00:00:00,566.0,1,297285.59,-1,2017,5,4,3,False,9.0,566.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,7260,5812,810,2017-01-05 00:00:00,4385.0,1,217809.83,-1,2017,1,5,3,False,11.0,4385.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2017,2809,6011,810,2017-11-21 08:42:17,1000.0,1,97442.58,-1,2017,11,21,1,False,7.0,1000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/11/2017,8393,5533,810,2017-11-26 00:00:00,750.0,0,0.0,-1,2017,11,26,6,True,9.0,750.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,819,5251,810,2017-03-16 00:00:00,716.0,1,283750.03,-1,2017,3,16,3,False,8.0,716.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,9449,5499,810,2016-12-30 00:00:00,404.0,0,0.0,-1,2016,12,30,4,False,8.0,404.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,5943,5541,810,2017-02-15 00:00:00,1146.13,0,0.0,-1,2017,2,15,2,False,9.0,1146.13,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,4344,5411,810,2017-05-13 00:00:00,1113.6,1,45795.05,-1,2017,5,13,5,True,8.0,1113.6,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,7025,8999,810,2017-02-16 00:00:00,30.0,1,75858.32,-1,2017,2,16,3,False,14.0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/10/2017,471,6012,810,2017-10-31 13:56:05,8103.0,1,6810.0,-1,2017,10,31,1,False,7.0,8103.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
01/05/2017,1177,6011,810,2017-05-08 00:00:00,500.0,1,124675.95,-1,2017,5,8,0,False,7.0,500.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
01/01/2017,6518,5814,810,2017-01-02 00:00:00,397.0,1,3.92,-1,2017,1,2,0,False,11.0,397.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,6287,5411,810,2017-02-08 00:00:00,99.9,1,65818.42,-1,2017,2,8,2,False,8.0,99.9,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,787,6011,810,2017-07-19 14:22:57,10000.0,1,57634.67,-1,2017,7,19,2,False,7.0,10000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/07/2017,4221,5211,810,2017-07-28 00:00:00,1.5,1,57747.89,-1,2017,7,28,4,False,8.0,1.5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,3875,6011,810,2017-03-24 19:22:23,1000.0,1,2009.86,1,2017,3,24,4,False,7.0,1000.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/03/2017,2358,5411,810,2017-03-29 00:00:00,1685.23,1,512689.01,-1,2017,3,29,2,False,8.0,1685.23,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,10206,6011,810,2017-05-24 09:31:39,40000.0,0,0.0,-1,2017,5,24,2,False,7.0,40000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/02/2017,6805,5261,810,2017-02-11 00:00:00,19260.0,0,0.0,-1,2017,2,11,5,True,8.0,19260.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,4229,5541,810,2017-06-04 00:00:00,2096.1,1,95184.47,-1,2017,6,4,6,True,9.0,2096.1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,2406,5411,810,2017-08-22 00:00:00,833.0,1,181874.78,-1,2017,8,22,1,False,8.0,833.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,8378,6012,810,2016-12-31 00:00:00,30450.0,0,0.0,-1,2016,12,31,5,True,7.0,30450.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
01/11/2016,7186,7011,810,2016-11-29 00:00:00,540.0,0,0.0,-1,2016,11,29,1,False,4.0,540.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,7331,6011,810,2017-02-24 15:16:38,3000.0,1,124304.83,-1,2017,2,24,4,False,7.0,3000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/07/2017,9969,5943,810,2017-07-14 00:00:00,404.0,1,12757.18,-1,2017,7,14,4,False,11.0,404.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,8605,5411,810,2017-03-31 00:00:00,2708.77,0,0.0,-1,2017,3,31,4,False,8.0,2708.77,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,3293,5211,810,2017-04-14 00:00:00,1360.0,1,265615.31,-1,2017,4,14,4,False,8.0,1360.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,4794,5300,810,2017-02-23 00:00:00,2710.0,1,583911.45,-1,2017,2,23,3,False,8.0,2710.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,8581,6011,810,2017-04-28 16:30:12,5000.0,0,0.0,1,2017,4,28,4,False,7.0,5000.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/11/2016,7822,6011,810,2016-11-13 13:20:32,4000.0,1,402290.9,1,2016,11,13,6,True,7.0,4000.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/05/2017,322,5942,810,2017-05-20 00:00:00,1238.04,1,9462.0,-1,2017,5,20,5,True,11.0,1238.04,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,1481,4784,810,2017-09-28 00:00:00,200.0,1,122160.31,-1,2017,9,28,3,False,5.0,200.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,9211,5812,810,2017-05-16 00:00:00,169.0,0,0.0,-1,2017,5,16,1,False,11.0,169.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,2430,5541,810,2017-02-23 00:00:00,1999.85,1,170632.46,-1,2017,2,23,3,False,9.0,1999.85,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,8258,5651,810,2017-04-16 00:00:00,1698.0,0,0.0,-1,2017,4,16,6,True,10.0,1698.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,2823,5812,810,2016-12-17 00:00:00,1415.0,1,470496.01,-1,2016,12,17,5,True,11.0,1415.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,7930,5812,810,2016-12-09 00:00:00,160.0,1,197031.27,-1,2016,12,9,4,False,11.0,160.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,7413,8999,810,2016-11-16 00:00:00,3830.0,1,103.97,-1,2016,11,16,2,False,14.0,3830.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,1199,6011,810,2017-06-06 06:48:06,2000.0,1,169423.08,1,2017,6,6,1,False,7.0,2000.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
01/05/2017,2689,5541,810,2017-05-28 00:00:00,999.99,1,205708.24,-1,2017,5,28,6,True,9.0,999.99,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,4980,5912,810,2017-08-14 00:00:00,1030.0,1,1495.0,-1,2017,8,14,0,False,11.0,1030.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,7834,5541,810,2017-01-25 00:00:00,1100.0,0,0.0,-1,2017,1,25,2,False,9.0,1100.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,9792,5411,810,2017-02-03 00:00:00,6410.32,0,0.0,-1,2017,2,3,4,False,8.0,6410.32,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,721,5541,810,2017-07-01 00:00:00,188.0,1,145878.07,-1,2017,7,1,5,True,9.0,188.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,548,5945,810,2017-08-13 00:00:00,3072.0,1,135350.74,-1,2017,8,13,6,True,11.0,3072.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,9989,5912,810,2017-03-28 00:00:00,12.0,1,31432.11,-1,2017,3,28,1,False,11.0,12.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,2424,5921,810,2017-08-26 00:00:00,788.0,1,138500.65,-1,2017,8,26,5,True,11.0,788.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,4563,6011,810,2017-08-26 00:00:00,10000.0,1,143265.06,-1,2017,8,26,5,True,7.0,10000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
01/12/2016,932,6011,810,2016-12-22 13:45:10,6000.0,1,29407.24,-1,2016,12,22,3,False,7.0,6000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/01/2017,8292,5499,810,2017-01-12 00:00:00,9002.98,0,0.0,-1,2017,1,12,3,False,8.0,9002.98,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,5760,4812,810,2017-06-05 00:00:00,500.18,0,0.0,-1,2017,6,5,0,False,6.0,500.18,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,3079,5912,810,2017-07-25 00:00:00,121.0,0,0.0,-1,2017,7,25,1,False,11.0,121.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,4602,8099,810,2017-06-17 00:00:00,5090.0,1,910595.75,-1,2017,6,17,5,True,17.0,5090.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,6415,5411,810,2016-12-18 00:00:00,1358.0,0,0.0,-1,2016,12,18,6,True,8.0,1358.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,2446,5411,810,2017-09-23 00:00:00,1880.0,1,280268.08,-1,2017,9,23,5,True,8.0,1880.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,5679,5411,810,2017-09-08 00:00:00,1169.34,0,0.0,-1,2017,9,8,4,False,8.0,1169.34,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,107,6012,810,2017-04-28 13:19:13,75000.0,1,218683.94,1,2017,4,28,4,False,7.0,75000.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
01/01/2017,6279,5411,810,2017-01-18 00:00:00,503.0,1,297963.35,-1,2017,1,18,2,False,8.0,503.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,302,5411,810,2017-08-30 00:00:00,61.2,1,705822.72,-1,2017,8,30,2,False,8.0,61.2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,5428,5814,810,2017-05-04 00:00:00,203.0,0,0.0,-1,2017,5,4,3,False,11.0,203.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,4698,5411,810,2017-08-26 00:00:00,149.0,0,0.0,-1,2017,8,26,5,True,8.0,149.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,5067,5411,810,2017-07-19 00:00:00,167.0,0,0.0,-1,2017,7,19,2,False,8.0,167.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,2396,5411,810,2017-03-17 00:00:00,179.5,1,217846.23,-1,2017,3,17,4,False,8.0,179.5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,1221,5331,810,2017-07-16 00:00:00,825.0,1,6376.92,-1,2017,7,16,6,True,8.0,825.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,10136,4121,810,2016-12-22 00:00:00,520.0,0,0.0,-1,2016,12,22,3,False,5.0,520.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,3477,5411,810,2017-09-24 00:00:00,139.0,1,110612.85,-1,2017,9,24,6,True,8.0,139.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,7310,5814,810,2016-12-22 00:00:00,187.0,0,0.0,-1,2016,12,22,3,False,11.0,187.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2017,1077,6011,810,2017-11-27 13:26:57,10000.0,1,26110.86,1,2017,11,27,0,False,7.0,10000.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
01/07/2017,1001,6011,810,2017-07-07 14:08:01,5000.0,1,378921.16,-1,2017,7,7,4,False,7.0,5000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/09/2017,274,5499,810,2017-09-12 00:00:00,343.0,1,130164.1,-1,2017,9,12,1,False,8.0,343.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2018,2540,5944,840,2018-01-05 00:00:00,119.16,1,19064.07,-1,2018,1,5,4,False,11.0,119.16,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,3859,5411,810,2017-05-13 00:00:00,187.5,0,0.0,-1,2017,5,13,5,True,8.0,187.5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/10/2017,1637,5921,810,2017-10-31 00:00:00,77.99,1,18263.04,-1,2017,10,31,1,False,11.0,77.99,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,556,5714,810,2016-12-25 00:00:00,150.0,1,815567.39,-1,2016,12,25,6,True,11.0,150.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,1095,5812,810,2017-08-30 00:00:00,67.81,1,65503.64,-1,2017,8,30,2,False,11.0,67.81,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,10056,5999,810,2017-02-27 00:00:00,165.0,1,493.0,-1,2017,2,27,0,False,11.0,165.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,9937,5912,810,2017-02-16 00:00:00,97.8,0,0.0,-1,2017,2,16,3,False,11.0,97.8,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,5335,8099,810,2017-04-10 00:00:00,150.0,0,0.0,-1,2017,4,10,0,False,17.0,150.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,8202,5411,810,2016-12-22 00:00:00,1214.0,1,72193.34,-1,2016,12,22,3,False,8.0,1214.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,9432,6011,810,2017-02-21 13:20:58,100000.0,1,511.81,-1,2017,2,21,1,False,7.0,100000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/09/2017,4932,5411,810,2017-09-18 00:00:00,1106.92,1,350166.66,-1,2017,9,18,0,False,8.0,1106.92,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,6945,5499,810,2017-02-25 00:00:00,50.5,0,0.0,-1,2017,2,25,5,True,8.0,50.5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,2364,6011,810,2017-04-20 00:00:00,50000.0,1,68534.21,-1,2017,4,20,3,False,7.0,50000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
01/10/2017,581,5912,810,2017-10-01 00:00:00,299.0,1,134363.48,-1,2017,10,1,6,True,11.0,299.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,1486,5814,810,2017-03-14 00:00:00,165.0,1,381967.36,-1,2017,3,14,1,False,11.0,165.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,1415,4814,810,2016-12-31 00:00:00,500.0,1,262974.89,-1,2016,12,31,5,True,6.0,500.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,10113,5931,840,2017-01-21 00:00:00,115.0,1,33783.05,-1,2017,1,21,5,True,11.0,115.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,9502,5812,810,2016-12-17 00:00:00,43.0,0,0.0,-1,2016,12,17,5,True,11.0,43.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,7310,7311,810,2016-11-22 00:00:00,9000.0,0,0.0,-1,2016,11,22,1,False,14.0,9000.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
